,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
18036,6.0,1397611785532882947,380240291,Tom Robbins,BaragwanathBiz,0,https://t.co/vCULSsZQy8,Tiny upstart environmental activist wins two seats on Exxon board. 'Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change' https://t.co/vCULSsZQy8,
18039,6.0,1397611678133637121,330502336,Solaria Zephyrine,sauravayu,0,https://t.co/vMz6yzKojB,"Finally, some actual good news that affects all of us!!

Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change.

 https://t.co/vMz6yzKojB",
18042,6.0,1397611498365616132,15396105,Steve Weakley,tvsteve,0,https://t.co/EyRRM09zJ1,Activist investor ousts two Exxon directors in historic win for pro-climate campaign - CNN https://t.co/EyRRM09zJ1,
18047,6.0,1397611233096916997,775160282846855168,Jon Hale,Jon_F_Hale,0,https://t.co/Nw7PwOWYY6,"Big win for sustainable investors! Shareholders just elected 2 activist hedge fund candidates to Exxon's board in a move to better align the company with global efforts to combat climate change.
#ClimateCrisis #ESG #Investing
https://t.co/Nw7PwOWYY6",
18052,6.0,1397611058836164614,28785486,ABC News,ABC,0,https://t.co/HuZOFgvBAd,Exxon Mobil’s shareholders have voted to replace at least two of the company's 12 board members with directors who are seen as better suited to fight climate change. https://t.co/HuZOFgvBAd,
18057,6.0,1397610580983308289,1080306914,Matt Egan,MattEganCNN,0,https://t.co/jaHH9fogIR,Major climate milestone: At least two #Exxon directors ousted after bruising campaign with activist investor https://t.co/jaHH9fogIR $XOM #OOTT with @apbenven,
18063,6.0,1397610031282069504,10950112,Denis Dison,DenisDison,0,https://t.co/dBzWbrh5Rq,Climate activists win at least two seats on Exxon Mobil’s board in a first. https://t.co/dBzWbrh5Rq,
18066,6.0,1397609923568148488,1107292395002044420,Spiro Alexandratos,AlexChem1969,0,https://t.co/bNVKZWYo4Q,"A HUGE victory in today’s NYTimes: Climate Activists Win Exxon Board Seats. ExxonMobil shareholders dealt a blow to the company’s management by electing at least two activist investors to its board. 
Keep shouting. Someone’s listening. #environmental #education https://t.co/bNVKZWYo4Q",
18067,6.0,1397609851052777473,3301926908,GridPointWeather,gridpointwx,0,https://t.co/gqSPhiqJV4,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for #CLIMATE strategy change https://t.co/gqSPhiqJV4  #GlobalWarming #climatechange,
18069,6.0,1397609748674060299,3111226033,Tim Melino,TimMelino,0,https://t.co/eTMIuadcXx,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for #CLIMATE strategy change https://t.co/eTMIuadcXx #GPWX #GlobalWarming #climatechange,
18071,6.0,1397609656047087616,16306735,Catherine Arnst,cathyarnst,0,https://t.co/UBF7890zov,"Activist hedge fund Engine No. 1 won 2 seats on board of @exxonmobil, a historic defeat for the oil giant that will likely force it to alter its fossil-fuel focused strategy. #ClimateAction   https://t.co/UBF7890zov via @WSJ",
18073,6.0,1397609458197487621,14603515,NYT Climate,nytclimate,0,https://t.co/UBtYbyCzrC,"Climate-conscious shareholders of Exxon Mobil dealt the company’s management a defeat on Wednesday, electing at least two candidates activist investors had nominated to its board. https://t.co/UBtYbyCzrC",
18081,6.0,1397608951689187332,378084151,"Clean Edge, Inc.",CleanEdgeInc,0,https://t.co/Gk2qpwBr4E,#Breaking. This is one for the books! Engine No. 1 @EngineNo_1 wins at least 2 Exxon @exxonmobil board seats as activist pushes for #climate strategy change. https://t.co/Gk2qpwBr4E #bigoil #energytransition https://t.co/hD36NJ5pI6,
18082,6.0,1397608951689187332,378084151,"Clean Edge, Inc.",CleanEdgeInc,1,https://t.co/hD36NJ5pI6,#Breaking. This is one for the books! Engine No. 1 @EngineNo_1 wins at least 2 Exxon @exxonmobil board seats as activist pushes for #climate strategy change. https://t.co/Gk2qpwBr4E #bigoil #energytransition https://t.co/hD36NJ5pI6,
18084,6.0,1397608858999218178,2825077411,Arvind Ravikumar,arvindpawan1,0,https://t.co/HX8uKGvUNY,"An investor with 0.02% stake in Exxon won at least 2 board seats (2 more still being counted) backing a more aggressive stance on climate &amp; emissions reductions.

We can expect frequency &amp; intensity of such investor-led activism to increase. https://t.co/HX8uKGvUNY",
18088,6.0,1397608579444658180,1310851241090543618,Adda4News,Adda4N,0,https://t.co/mdHs8Gsbvp,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/mdHs8Gsbvp,
18089,6.0,1397608574583508996,713523037560111105,abhay kumar,jeguru1,0,https://t.co/S28uZ7huf6,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/S28uZ7huf6,
18090,6.0,1397608547819659274,32587726,Anna Christie,AnnaLChristie,0,https://t.co/390fMHAROZ,Big news! Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change.  https://t.co/390fMHAROZ,
18092,6.0,1397608492849053703,309238549,Dr. Joseph Frusci,_DrFrusci,0,https://t.co/ncqc2d6fsR,"Shareholders of Exxon Mobil dealt the company’s management a defeat by electing at least two of four candidates activist investors had nominated to its board — the first time that has happened, according to analysts who follow the company.

https://t.co/ncqc2d6fsR dealbook",
18093,6.0,1397608492844912641,309238549,Dr. Joseph Frusci,_DrFrusci,0,https://t.co/5mefkGBi1T,"NEW: In a blow to Exxon management, shareholders voted to install at least two new board members in a push to make Exxon more aggressive on addressing climate change and more disciplined in its oil investments.
https://t.co/5mefkGBi1T axios",
18096,6.0,1397608323235684353,18958504,David Iwanow 🇺🇦 💉💉💉🇺🇦,davidiwanow,0,https://t.co/HtEpcEyvWa,Activist Wins @exxonmobil  Board Seats After Questioning Its Climate Strategy https://t.co/HtEpcEyvWa,
18097,6.0,1397608294248706054,20384034,anahad oconnor,anahadoconnor,0,https://t.co/LgrT7N1vfv,"Exxon spent $35 million to stop an activist hedge fund from electing new members to its board of directors as part of its plan to force the oil giant to reduce carbon emissions and commit to cleaner energy. It didn’t work. Exxon’s efforts just failed. 

https://t.co/LgrT7N1vfv",
18098,6.0,1397608279820447745,15489945,Andrew Freedman,afreedma,0,https://t.co/RBoLwJ26no,ExxonMobil shareholders voted to add at least 2 new Board members who support a more aggressive approach to climate action and different investment strategies vs. what the company has taken so far. Via @Ben_Geman https://t.co/RBoLwJ26no,
18099,6.0,1397608243451551749,800707492346925056,Axios,axios,0,https://t.co/Lz74TAlLLs,"NEW: In a blow to Exxon management, shareholders voted to install at least two new board members in a push to make Exxon more aggressive on addressing climate change and more disciplined in its oil investments.
https://t.co/Lz74TAlLLs",
18102,6.0,1397608221699944454,416128895,Mark Campanale,CampanaleMark,0,https://t.co/fgRWxqGrj3,Activist investor wins two seats on Exxon's board in moment of climate reckoning https://t.co/fgRWxqGrj3 via @houstonchron,
18105,6.0,1397608026098524160,526348288,Seija,Seija3,0,https://t.co/FlbB4sBObq,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/FlbB4sBObq,
18106,6.0,1397607972918939649,16955517,DealBook,dealbook,0,https://t.co/drhOLl2vEO,"Shareholders of Exxon Mobil dealt the company’s management a defeat by electing at least two of four candidates activist investors had nominated to its board — the first time that has happened, according to analysts who follow the company.

https://t.co/drhOLl2vEO",
18107,6.0,1397607879092445194,1397546658263564289,Manish Patel,hit_radar,0,https://t.co/wLBi0Kq44o,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/wLBi0Kq44o,
18109,6.0,1397607707788464134,270492072,BlackCentaur,JacekWierzbicki,0,https://t.co/3vJygVLPc2,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/3vJygVLPc2 via CNBC #news #CNBC,
18110,6.0,1397607619049791489,790019230389248000,PHedge,politicalHEDGE,0,https://t.co/Q00o7YN97o,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/Q00o7YN97o,
18111,6.0,1397607541174063106,468431705,Sarah McFarlane,sarah_mcfarlane,0,https://t.co/GKbE68M3PN,"An activist investor won seats on the board of Exxon Mobil, likely force it to alter its fossil-fuel focused strategy.  https://t.co/GKbE68M3PN via @WSJ",
18112,6.0,1397607451457900547,118794845,Marco Ða Costa,TraderMarcoCost,0,https://t.co/Yg27fRhSFv,"#BREAKING 🇺🇸 Engine No. 1 wins at least 2 #Exxon board seats as activist pushes for #climate strategy change. $XOM #ClimateAction 
https://t.co/Yg27fRhSFv",
18115,6.0,1397606962288865280,1917306878,Drudge Report App,drudgereportapp,0,https://t.co/Nm4BfoqQir,Climate activists win EXXON board seat... https://t.co/Nm4BfoqQir #drudge,
18117,6.0,1397606862611177475,700163778,Shawn McKenzie 🇺🇸,SMcK17,0,https://t.co/jaXUil03WH,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/jaXUil03WH - @CNBC,
18120,6.0,1397606787013136396,1247590354406256641,Satark News,satarknews,0,https://t.co/PAONwOyQbR,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/PAONwOyQbR,
18121,6.0,1397606737809711107,1236995020000858112,ChipKbTech,ChipKbTech,0,https://t.co/mfxAGyi04o,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/mfxAGyi04o,
18122,6.0,1397606725612675072,726161631160455168,A,DCRando2020,0,https://t.co/ZHH7iK7wIW,Activist shareholders desiring reduced fossil fuel usage win seats on $XOM board. https://t.co/ZHH7iK7wIW,
18130,6.0,1397605785727811588,8940342,Houston Chronicle,HoustonChron,0,https://t.co/JHx5Ed84NU,Activist investor wins two seats on Exxon’s board in moment of climate reckoning https://t.co/JHx5Ed84NU,
18134,6.0,1397605151188389895,1329634390335483904,Patrick Rizzo 🇺🇦,patrick_rizzo10,0,https://t.co/1vi4aik4CS,Engine No. 1 gets 2 candidates elected to Exxon's board https://t.co/1vi4aik4CS Another win for climate activism today! #ClimateAction #ClimateCrisis #climate #Exxon,
18135,6.0,1397604960192270336,727138302621548544,George Romo,Gromo58,0,https://t.co/mzKDDDRy94,Climate Activists Win Exxon Board Seats: Live Updates https://t.co/mzKDDDRy94 https://t.co/oojUVa5ARL,
18136,6.0,1397604960192270336,727138302621548544,George Romo,Gromo58,1,https://t.co/oojUVa5ARL,Climate Activists Win Exxon Board Seats: Live Updates https://t.co/mzKDDDRy94 https://t.co/oojUVa5ARL,
18137,6.0,1397604891217080334,1004194063,Rob Gavin,TheFuelFixer,0,https://t.co/KSYVQoqTyu,Activist investor wins two seats on Exxon's board in moment of climate reckoning https://t.co/KSYVQoqTyu via @houstonchron,
18139,6.0,1397604442866798594,1249059804762562562,Energy Blogger,energy_blogger,0,https://t.co/LX6eNJkxbm,"#OOTT both directors nominated by climate activist is elected to board 9 more elected including CEO, 2 more to go. They have 13 boards members, 12 are independent. #Oil $XOM #ExxonMobil #Exxon https://t.co/LX6eNJkxbm",
18140,6.0,1397603097699135488,119370954,Lauren - Lorena - Litha 🌎❤️🌎,LaurenOPV,0,https://t.co/WpHrLF8dIq,"BREAKING: @exxonmobil
just called a 1hour break DURING their #AGM. Rallying votes against a pro-🌎 shareholder agenda?

""Dissidents"" in this context = investors with #climate concerns.
https://t.co/WpHrLF8dIq",
18143,6.0,1397600078588792835,386026832,StlGal,StlGal_36,0,https://t.co/Dpx9JIwdit,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/Dpx9JIwdit",
18144,6.0,1397598782397767682,42198323,glenda bauerle,gkb59,0,https://t.co/e183a05lSd,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/e183a05lSd",
18146,6.0,1397595913586085898,449600949,SafetyPin-Daily,SafetyPinDaily,0,https://t.co/g6gDlJWc6G,Exxon is facing a climate rebellion it may be unable to put down | Via CNN https://t.co/g6gDlJWc6G,
18151,6.0,1397591941106192387,1401433166,Saheem Saidu,saheemsaidu2006,0,https://t.co/lxm55AZ1I8,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/lxm55AZ1I8",
18152,6.0,1397591587111292935,1350445428203003906,Louis Chinnery,ChinneryLouis,0,https://t.co/jCDudugDKE,"It is good news week. #Exxon is facing a #ClimateRebellion it may be unable to put down.
#ClimateCrisis
https://t.co/jCDudugDKE",
18153,6.0,1397590807029354502,358504373,Multi⚡️Streaming,Multi_Streaming,0,https://t.co/hAXULtO3bM,"https://t.co/hAXULtO3bM

Exxon is facing a climate rebellion it may be unable to put down

https://t.co/TBnKwZzdHY

#FMPartnersCapital #Energy",
18154,6.0,1397590807029354502,358504373,Multi⚡️Streaming,Multi_Streaming,1,https://t.co/TBnKwZzdHY,"https://t.co/hAXULtO3bM

Exxon is facing a climate rebellion it may be unable to put down

https://t.co/TBnKwZzdHY

#FMPartnersCapital #Energy",
18155,6.0,1397590703216021504,961997551015682049,EthosLifestyle,EthosLifestyle,0,https://t.co/OC7XC1LrZ6,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/OC7XC1LrZ6 #climatecrisis #ethoslifestyle",
18158,6.0,1397588198738612226,1351533814728847360,WR772367HJV,wr772367,0,https://t.co/aF7s3pa5no,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/aF7s3pa5no",
18162,6.0,1397582720532992002,2161250606,joesays66,joe736322,0,https://t.co/RPPzW0HW1p,Exxon Mobil Faces Off Against Activist Investors on Climate Change - The New York Times https://t.co/RPPzW0HW1p,
18164,6.0,1397580690871492614,18792542,EVisioneering,EVisioneer2020,0,https://t.co/k5wOnvlve5,"Exxon is facing a climate rebellion it may be unable to put down
https://t.co/k5wOnvlve5",
18166,6.0,1397578202797723655,11828612,Lisa Trosien,LisaTrosien,0,https://t.co/3zBK2eD72S,"Exxon is facing a climate rebellion it may be unable to put down
https://t.co/3zBK2eD72S",
18167,6.0,1397576816936771586,230855347,Sam Karlin,samkarlin,0,https://t.co/2mmJ0y2hkk,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/2mmJ0y2hkk,
18168,6.0,1397576032207523842,290362175,🇺🇦🌻 Just wear a mask 🌻🇺🇦,Barbiewithatude,0,https://t.co/AhgoX2ToG0,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/AhgoX2ToG0",
18169,6.0,1397576013719158789,155062488,Kerry Kennedy,KerryKennedyRFK,0,https://t.co/FlIJz7s5Un,"Activist investors are calling on @exxonmobil to invest more in renewable energy. @blackrock, a shareholder and the world's largest asset manager, must follow through on its promise to press companies to do more:
https://t.co/FlIJz7s5Un",
18182,6.0,1397569784963731457,1310550313783324673,Warner Dubicki,DubickiWarner,0,https://t.co/359HLfLHnq,Exxon is facing a climate rebellion it may be unable to put down https://t.co/359HLfLHnq Climate extremists are on the fast track to wreck the USA.,
18186,6.0,1397566280916471813,52144546,"Dragana Mendel, MBA",DraganaMendel,0,https://t.co/hqGevSehON,"In a first-of-its-kind ruling, a Dutch court ruled that Shell is partially responsible for #climate change and ordered it to reduce its carbon emissions. Exxon should also stop fighting activist seeking to change the Board structure $RDSA $XOM  https://t.co/hqGevSehON via @WSJ",
18187,6.0,1397565987327725572,1094001769359818757,South Jersey Climate News,SJClimateNews,0,https://t.co/nM3nbY555q,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/nM3nbY555q,
18190,6.0,1397564445749096453,255797635,Robert D. Bullard,DrBobBullard,0,https://t.co/0zojXljvB2,NYTimes: Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/0zojXljvB2,
18193,6.0,1397562567292342284,236342315,The Chartered Governance Institute UK & Ireland,CGIUKI,0,https://t.co/EGgknYq40K),"The current debate between Exxon and activist hedge fund Engine No.1 highlights the growing significance of shareholder activism. 
Exxon Mobil Faces Off Against Activist Investors on Climate Change - The New York Times (https://t.co/EGgknYq40K)",
18194,6.0,1397562564800827396,1540996266,Business News,15MinuteNewsBus,0,https://t.co/Jiwxrtw8Ww,Exxon Mobil to Square Off With Climate Change Activists https://t.co/Jiwxrtw8Ww #Business,
18195,6.0,1397561868307292160,29469537,Noah Brenner,noahbrenner,0,https://t.co/gq5rA6IQV1,"Just a reminder- Its not just #Exxon facing significant challenges from shareholders. #Chevron faces a call to set emissions targets for Scope 1,2 and most importantly Scope 3. This would represent a major escalation in #climate demands. Read more https://t.co/gq5rA6IQV1 ($$)",
18207,6.0,1397558292667277314,709986828066144257,Silicon Valley North,CCLSVN,0,https://t.co/lIjujXcBfA,"#WednesdayMorning Reading: #EnergyTransition: “I don’t expect a meaningful change in strategy such as large investments in renewables..."" #Exxon Mobil Faces Off Against Activist Investors on #ClimateChange https://t.co/lIjujXcBfA",
18217,6.0,1397554148921409540,64392342,Rajiv Mehta,rajivmehta19,0,https://t.co/jQXXRlQdQ6,"Exxon Mobil faces off against activist investors on climate change
https://t.co/jQXXRlQdQ6",
18220,6.0,1397553901994397696,109257354,Ben Geman,Ben_Geman,0,https://t.co/rXuMkXwE8c,This morning's @axios Generate newsletter w/@afreedma is packed! Ford #ElectricVehicles news • #climate bills that may gain traction • the latest in VC • a look at Microsoft's push on data center emissions • today's #Exxon showdown • offshore wind https://t.co/rXuMkXwE8c,
18221,6.0,1397553863591346183,99122519,Graham Sinclair,esgarchitect,0,https://t.co/6ZJ3FWxBOu,"Investor influence and stakeholder engagement can only push so far, at least for #oil co not owned by petrostates. Soft laws need hard laws too, it seems. #oil #Exxon #Chevron #Shell #BP #ESG #climate #investing #strategy https://t.co/6ZJ3FWxBOu",
18232,6.0,1397551618401374213,3383858020,Vincent E Davis,vdavis114,0,https://t.co/KBGUMCX6wH,"Exxon is facing a climate rebellion it may be unable to put down

https://t.co/KBGUMCX6wH",
18234,6.0,1397550434655608834,25924647,no justice - just us. ⌛️,billm9,0,https://t.co/2gcDx4gTr2,Exxon is facing a climate rebellion it may be unable to put down https://t.co/2gcDx4gTr2,
18235,6.0,1397550125841485824,18780213,Jeremy Jacobs,JeremyJacobsSB,0,https://t.co/IkIA0C73T6,Exxon Mobil Faces Off Against Activist Investors on #climate  Change https://t.co/IkIA0C73T6,
18236,6.0,1397548430487138307,1544781733,Gillian Rich,GillianRich_,0,https://t.co/NCI6dg8VIi,$XOM's shareholder meeting will start in about an hour. It's no exaggeration to say the board vote today could change the trajectory of the company Here's what to expect https://t.co/NCI6dg8VIi,
18242,6.0,1397547481291010051,377019230,Merck Family Fund,merckff,0,https://t.co/rXj0bxY1U8,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/rXj0bxY1U8,
18244,6.0,1397545779854778369,21150492,Steve Milloy,JunkScience,0,https://t.co/FRsdWYfXlZ,"I advised ExxonMobil 13 years ago to sh*tcan the insidious shareholder proposal process being exploited by climate activists masquerading as shareholders. https://t.co/FRsdWYfXlZ

Did CEO Rex Tillerson listen? No.

Today the sh*t hits the fan.

https://t.co/ltASPZ3gg3",
18245,6.0,1397545779854778369,21150492,Steve Milloy,JunkScience,1,https://t.co/ltASPZ3gg3,"I advised ExxonMobil 13 years ago to sh*tcan the insidious shareholder proposal process being exploited by climate activists masquerading as shareholders. https://t.co/FRsdWYfXlZ

Did CEO Rex Tillerson listen? No.

Today the sh*t hits the fan.

https://t.co/ltASPZ3gg3",
18255,6.0,1397543611894489091,900088428783702017,Aladdin’s Project,CX0xVqiE0NYFrOE,0,https://t.co/A0Cznmj1mU,Exxon Mobil to Square Off With Climate Change Activists https://t.co/A0Cznmj1mU,
18260,6.0,1397541645026045957,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,0,https://t.co/zggHcejXan,Exxon Mobil to Square Off With Climate Change Activists https://t.co/zggHcejXan https://t.co/7WNZ5N6Ffw,
18261,6.0,1397541645026045957,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,1,https://t.co/7WNZ5N6Ffw,Exxon Mobil to Square Off With Climate Change Activists https://t.co/zggHcejXan https://t.co/7WNZ5N6Ffw,
18263,6.0,1397540847034503168,146716774,Robert J. Tannous,BobTannous,0,https://t.co/hdsvZSrCXK,Exxon Mobil set to square off with climate activists at its shareholder meeting. https://t.co/hdsvZSrCXK,
18264,6.0,1397540817640861697,146716774,Robert J. Tannous,BobTannous,0,https://t.co/hdsvZSrCXK,Exxon Mobil set to square off with climate activists at its shareholder meeting. https://t.co/hdsvZSrCXK #corpgov #ESG,
18267,6.0,1397539806331162626,2409875192,Marketing Social Media Agency Strategic Consulting,crecermarketing,0,"https://t.co/uwfN84b3Cb,","No Tiene Goyete: Exxon is facing a climate rebellion it may be unable to put down - CNN https://t.co/uwfN84b3Cb, see more https://t.co/vwni1PP6K8",
18268,6.0,1397539806331162626,2409875192,Marketing Social Media Agency Strategic Consulting,crecermarketing,1,https://t.co/vwni1PP6K8,"No Tiene Goyete: Exxon is facing a climate rebellion it may be unable to put down - CNN https://t.co/uwfN84b3Cb, see more https://t.co/vwni1PP6K8",
18269,6.0,1397539720951894017,107418542,Maria de los Ángeles,magsegovia,0,"https://t.co/qi1lKwdT09,","Top story: Exxon is facing a climate rebellion it may be unable to put down - CNN https://t.co/qi1lKwdT09, see more https://t.co/4ks8CN6xQ3",
18270,6.0,1397539720951894017,107418542,Maria de los Ángeles,magsegovia,1,https://t.co/4ks8CN6xQ3,"Top story: Exxon is facing a climate rebellion it may be unable to put down - CNN https://t.co/qi1lKwdT09, see more https://t.co/4ks8CN6xQ3",
18272,6.0,1397539406639214597,1210844835898249217,Mostak Rony,RonyMostak,0,https://t.co/P3pXRCFBBY,"Exxon is facing a climate rebellion it may be unable to put down
https://t.co/P3pXRCFBBY
ExxonMobil's response to the climate crisis could very well be decided on Wednesday.
https://t.co/WhK2oy9kGO",
18273,6.0,1397539406639214597,1210844835898249217,Mostak Rony,RonyMostak,1,https://t.co/WhK2oy9kGO,"Exxon is facing a climate rebellion it may be unable to put down
https://t.co/P3pXRCFBBY
ExxonMobil's response to the climate crisis could very well be decided on Wednesday.
https://t.co/WhK2oy9kGO",
18277,6.0,1397537389766070274,1420660507,Woody,Knewz_Currently,0,https://t.co/TUoipDCVd7,Exxon is facing a climate rebellion it may be unable to put down https://t.co/TUoipDCVd7 #NEWS https://t.co/v73X9yUOMc,
18278,6.0,1397537389766070274,1420660507,Woody,Knewz_Currently,1,https://t.co/v73X9yUOMc,Exxon is facing a climate rebellion it may be unable to put down https://t.co/TUoipDCVd7 #NEWS https://t.co/v73X9yUOMc,
18281,6.0,1397535144400101377,1259491957186990082,tellusdaily,tellusdaily1,0,https://t.co/o2o9zCnz3B,Exxon is facing a climate rebellion it may be unable to put down https://t.co/o2o9zCnz3B,
18287,6.0,1397534043894390786,2170413431,M Aman ullah awan,paperteacher121,0,https://t.co/Hh44QB1Gtw,Exxon is facing a climate rebellion it may be unable to put down https://t.co/Hh44QB1Gtw,
18298,6.0,1397531742911750147,913527014824357893,DigiPub,GooseEmperor,0,https://t.co/JtMbFd7C2X,Exxon Mobil set to square off with climate activists at its shareholder meeting. https://t.co/JtMbFd7C2X,
18299,6.0,1397531736976891905,1254353430598111232,News247.xyz,DailyDekhoNews,0,https://t.co/ik7AZJJ4Dv,Exxon is facing a climate rebellion it may be unable to put down https://t.co/ik7AZJJ4Dv,
18301,6.0,1397531340388589576,475968318,Sagar,hlosagar,0,https://t.co/n84QK2ppM8,Exxon is facing a climate rebellion it may be unable to put down https://t.co/n84QK2ppM8,
18303,6.0,1397530985982578689,1254358657132888064,mptaas.com,Mptaas,0,https://t.co/ut3vGJ7IXl,Exxon is facing a climate rebellion it may be unable to put down https://t.co/ut3vGJ7IXl,
18306,6.0,1397529963322957826,34784224,Ralph Louis Coleman - TunesVideos.com,hplarc,0,https://t.co/Ri6nx3VLgB,Exxon Mobil to Square Off With Climate Change Activists: A coalition of investors has argued that the oil giant has not invested enough in cleaner energy. https://t.co/Ri6nx3VLgB #OilPetroleumandGasoline #AlternativeandRenewableEnergy,
18307,6.0,1397529776227819526,2243205762,Amanda Fernandez,AmandaFernan88,0,https://t.co/bL4poTNBeI,"""Exxon Mobil set to square off with climate activists at its shareholder meeting."" by Clifford Krauss via NYT https://t.co/bL4poTNBeI",
18308,6.0,1397529701208535045,203123011,CTV News,CTVNews,0,https://t.co/TFqs6vT4yM,Exxon is facing a climate rebellion it may be unable to put down https://t.co/TFqs6vT4yM,
18310,6.0,1397529237813436416,1299688154241228807,Current News Bulletin,BulletinCurrent,0,https://t.co/IyoLhSdvoM,Exxon Mobil set to square off with climate activists at its shareholder meeting. https://t.co/IyoLhSdvoM,
18313,6.0,1397525635497668621,310382248,Maureen O'Mahoney,cheerio46,0,https://t.co/jGKOyGPW2C,Exxon is facing a climate rebellion it may be unable to put down - CNN https://t.co/jGKOyGPW2C,
18314,6.0,1397525507579711488,1179100450248892417,Sahal Farhan,SahalFarhan1,0,https://t.co/ATrO4t4BWI,Exxon is facing a climate rebellion it may be unable to put down https://t.co/ATrO4t4BWI,
18322,6.0,1397520728615014402,1415694847,newsdata123,GEnewsdata,0,https://t.co/TYNCpUkH8n,"Exxon Mobil Activists Push for Climate-Focused Changes to Board, Future https://t.co/TYNCpUkH8n",
18327,6.0,1397517139058253828,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,0,https://t.co/3l7ZrBosLY,Exxon is facing a climate rebellion it may be unable to put down https://t.co/3l7ZrBosLY https://t.co/qlO4SaXPwO,
18328,6.0,1397517139058253828,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,1,https://t.co/qlO4SaXPwO,Exxon is facing a climate rebellion it may be unable to put down https://t.co/3l7ZrBosLY https://t.co/qlO4SaXPwO,
18330,6.0,1397516321475137539,78456241,Dizzed.com,Dizzedcom,0,https://t.co/UABO6uFa1M,Exxon is facing a climate rebellion it may be unable to put down https://t.co/UABO6uFa1M,
18331,6.0,1397516109939724298,174268150,Environment Hamilton,EnvHamilton,0,https://t.co/pJHxypbw7a,"'Led by Engine No. 1, an activist hedge fund, a coalition of investors concerned about the environment has argued that Exxon has not invested enough in cleaner energy, which will hurt its profits in the future.'  #ClimateEmergency 
https://t.co/pJHxypbw7a",
18334,6.0,1397514905218080770,1266563068223504389,Bearing Witness for Ecology etc. by Big Earth Data,ecobearwitness,0,https://t.co/7aTZZxcltd,"Exxon is facing a climate rebellion it may be unable to put down: CNN https://t.co/7aTZZxcltd
#ExxonKew

MORE w/ EcoSearch: https://t.co/KtWoF0Poew",
18335,6.0,1397514905218080770,1266563068223504389,Bearing Witness for Ecology etc. by Big Earth Data,ecobearwitness,1,https://t.co/KtWoF0Poew,"Exxon is facing a climate rebellion it may be unable to put down: CNN https://t.co/7aTZZxcltd
#ExxonKew

MORE w/ EcoSearch: https://t.co/KtWoF0Poew",
18338,6.0,1397511679806742529,3301926908,GridPointWeather,gridpointwx,0,https://t.co/18ansoXrM5,Exxon is facing a #CLIMATE rebellion it may be unable to put down https://t.co/18ansoXrM5  #GlobalWarming #climatechange,
18341,6.0,1397511593039122435,3111226033,Tim Melino,TimMelino,0,https://t.co/PuO6YilBc6,Exxon is facing a #CLIMATE rebellion it may be unable to put down https://t.co/PuO6YilBc6 #GPWX #GlobalWarming #climatechange,
18343,6.0,1397511232475721732,2940557482,360MediaX,360mediaX,0,https://t.co/pngy5gDYzl,Exxon is facing a climate rebellion it may be unable to put down https://t.co/pngy5gDYzl,
18344,6.0,1397511208266240001,3096702665,Jenkers News (ENG),jenkers_en,0,https://t.co/tyLYYU0Xe3,Exxon is facing a climate rebellion it may be unable to put down https://t.co/tyLYYU0Xe3 https://t.co/hq8ErCmjSk,
18345,6.0,1397511208266240001,3096702665,Jenkers News (ENG),jenkers_en,1,https://t.co/hq8ErCmjSk,Exxon is facing a climate rebellion it may be unable to put down https://t.co/tyLYYU0Xe3 https://t.co/hq8ErCmjSk,
